,Brand,Model,Mileage,Year,Price,Price Drop
4223,Dodge,Durango,16438,2019,44998,FALSE
4224,Chevrolet,Cruze,59454,2019,18998,FALSE
4225,Mercedes-Benz,GLC,25677,2019,37995,FALSE
4226,Audi,A3,44837,2018,26999,FALSE
4227,Toyota,Highlander,67422,2016,28132,FALSE
4228,Hyundai,Elantra,19955,2018,17990,FALSE
4229,Toyota,Tacoma,18971,2020,45999,FALSE
4230,GMC,Terrain,31915,2020,29998,FALSE
4231,Jeep,Grand Cherokee,20519,2020,47998,FALSE
4232,Honda,Accord,77933,2013,16988,FALSE
4233,Jeep,Grand Cherokee,25791,2017,38998,FALSE
4234,Lincoln,MKZ,10800,2018,27990,FALSE
4235,Chevrolet,Silverado 1500,124373,2014,30998,FALSE
4236,Chevrolet,Silverado 1500,12696,2020,31700,FALSE
4237,Honda,CR-V,22182,2019,27400,FALSE
4238,Chevrolet,Traverse,36643,2020,40590,FALSE
4239,Nissan,Frontier,75545,2017,19995,FALSE
4240,Chevrolet,Silverado 1500,78871,2018,26499,FALSE
4241,Nissan,Frontier,51405,2016,26998,FALSE
4242,Mazda,Mazda3,76740,2017,14990,FALSE
4243,INFINITI,G,120912,2013,15990,FALSE
4244,Toyota,RAV4,38019,2017,25990,FALSE
4245,Chevrolet,Cruze,33215,2019,19998,FALSE
4246,Chevrolet,Colorado,110566,2015,27998,FALSE
4247,Lexus,GX,37756,2019,45998,FALSE
4248,Dodge,Charger,57923,2018,27998,FALSE
4249,BMW,X2,61074,2018,28990,FALSE
4250,INFINITI,QX60,34157,2019,34669,FALSE
4251,Alfa Romeo,Giulia,13647,2019,30590,FALSE
4252,Mercedes-Benz,E-Class,35533,2019,49488,FALSE
4253,Honda,Accord,78148,2014,19590,FALSE
4254,Ford,EcoSport,25593,2020,23499,FALSE
4255,Toyota,Corolla,46394,2019,20998,FALSE
4256,Chevrolet,Suburban,100571,2016,35998,FALSE
4257,Audi,A4,42024,2018,31998,FALSE
4258,Chevrolet,Silverado 2500HD,2022,2021,70950,FALSE
4259,Lexus,NX,8892,2017,35998,FALSE
4260,Toyota,Prius,57344,2017,22998,FALSE
4261,BMW,X5,37617,2019,51999,FALSE
4262,Lexus,ES,17403,2019,38427,FALSE
4263,Toyota,RAV4,46875,2019,38998,FALSE
4264,Kia,Optima,53378,2019,18499,FALSE
4265,Jeep,Wrangler,34557,2018,36990,FALSE
4266,Hyundai,Sonata,20297,2019,23998,FALSE
4267,Ford,Super Duty F-250,83276,2016,38998,FALSE
4268,Ford,Escape,11413,2018,28998,FALSE
4269,Chevrolet,Camaro,50306,2016,23988,FALSE
4270,INFINITI,Q50,21028,2018,32998,FALSE
4271,Toyota,Tundra,35,2021,46991,FALSE
4272,Lexus,ES,39507,2019,39590,FALSE
4273,Ford,Explorer,53098,2017,36998,FALSE
4274,Saab,9-3,97753,2006,6988,FALSE
4275,Honda,Civic,8799,2019,27468,FALSE
4276,Honda,Pilot,84135,2018,32998,FALSE
4277,Jeep,Compass,60081,2019,24990,FALSE
4278,Porsche,Macan,30139,2018,49788,FALSE
4279,Toyota,RAV4,19884,2019,29990,FALSE
4280,Chevrolet,Camaro,45065,2017,27998,FALSE
4281,Jeep,Grand Cherokee,14434,2018,91500,FALSE
4282,Ram,1500 Classic,53914,2019,37998,FALSE
4283,Toyota,RAV4,51836,2017,24998,FALSE
4284,Mazda,CX-5,6409,2018,28590,FALSE
4285,Nissan,Altima,71609,2014,18998,FALSE
4286,Jeep,Grand Cherokee,4632,2021,42998,FALSE
4287,Dodge,Charger,4608,2020,29998,FALSE
4288,Hyundai,Veloster,121011,2016,12995,FALSE
4289,GMC,Yukon,41038,2018,44590,FALSE
4290,Honda,Accord,68540,2014,23590,FALSE
4291,Mercedes-Benz,GLA,49553,2015,26998,FALSE
4292,Mercedes-Benz,SL,101011,2007,17995,FALSE
4293,Toyota,RAV4,9650,2021,33590,FALSE
4294,Toyota,Camry,60199,2017,19998,FALSE
4295,Lexus,IS,37056,2017,30998,FALSE
4296,Ford,Edge,58757,2015,21912,FALSE
4297,Honda,Accord,29443,2019,29995,FALSE
4298,Mercedes-Benz,GLC,8826,2020,44989,FALSE
4299,Nissan,Maxima,66732,2017,26998,FALSE
4300,Chevrolet,Traverse,10460,2020,39998,FALSE
4301,Lexus,RX,67858,2017,33998,FALSE
4302,Jeep,Patriot,81978,2017,15700,FALSE
4303,Toyota,Tacoma,39576,2018,34790,FALSE
4304,Kia,Stinger,29500,2018,38998,FALSE
4305,Mercedes-Benz,C-Class,28952,2019,50990,FALSE
4306,Mercedes-Benz,GLC,14322,2019,41808,FALSE
4307,Mercedes-Benz,GLA,82467,2015,19250,FALSE
4308,BMW,5 Series,16118,2019,40998,FALSE
4309,Toyota,Corolla,3960,2020,25688,FALSE
4310,Chrysler,Pacifica,57252,2020,32499,FALSE
4311,Audi,Q7,134083,2014,18900,FALSE
4312,BMW,Z4,60205,2011,24998,FALSE
4313,Toyota,Avalon,69524,2017,25998,FALSE
4314,Chevrolet,Silverado 1500,43807,2018,32499,FALSE
4315,Jeep,Wrangler,3295,2021,92995,FALSE
4316,Acura,MDX,58525,2019,39350,FALSE
4317,Mazda,CX-5,4902,2021,37998,FALSE
4318,Dodge,Charger,2315,2021,40998,FALSE
4319,Chevrolet,Malibu,50847,2017,17999,FALSE
4320,Mercedes-Benz,E-Class,40238,2018,37900,FALSE
4321,Ford,Escape,45586,2020,21998,FALSE
4322,Mazda,CX-5,29700,2019,27590,FALSE
4323,Nissan,Pathfinder,64850,2019,24990,FALSE
4324,Honda,Civic,8202,2021,28988,FALSE
4325,Nissan,Altima,72021,2018,16999,FALSE
4326,Dodge,Charger,75130,2018,29998,FALSE
4327,Chevrolet,Malibu,58581,2019,19999,FALSE
4328,Honda,Civic,81979,2015,17998,FALSE
4329,Jeep,Renegade,17499,2020,28998,FALSE
4330,Mitsubishi,Outlander,41037,2018,29999,FALSE
4331,Mercedes-Benz,GLC,3067,2021,48990,FALSE
4332,Tesla,Model 3,56504,2019,49990,FALSE
4333,Lexus,GX,22072,2018,45990,FALSE
4334,Ram,1500,23674,2021,48998,FALSE
4335,Toyota,GR Supra,3810,2021,57590,FALSE
4336,Dodge,Challenger,11888,2020,29998,FALSE
4337,Ram,2500,23802,2019,50998,FALSE
4338,Ford,F-150,23653,2019,32990,FALSE
4339,Chevrolet,Malibu,92237,2003,4888,FALSE
4340,Honda,Accord,26087,2021,30998,FALSE
4341,Subaru,Outback,54050,2017,28998,FALSE
4342,Kia,Optima,45878,2019,22998,FALSE
4343,Mercedes-Benz,GLC,23645,2020,40499,FALSE
4344,Nissan,Altima,81777,2005,6499,FALSE
4345,Mazda,CX-5,47007,2019,26900,FALSE
4346,Toyota,Tacoma,3319,2020,32990,FALSE
4347,Dodge,Charger,46108,2019,35998,FALSE
4348,Toyota,Camry,7966,2021,30998,FALSE
4349,Toyota,Tacoma,29247,2020,40990,FALSE
4350,Chevrolet,Tahoe,24674,2021,71998,FALSE
4351,Ford,Mustang,28027,2017,32990,FALSE
4352,Dodge,Charger,1324,2021,34998,FALSE
4353,Chevrolet,Silverado 1500,95274,2011,14899,FALSE
4354,Mercedes-Benz,CLA,9782,2019,31968,FALSE
4355,Jeep,Gladiator,9173,2021,49999,FALSE
4356,Ford,Explorer,31288,2018,34998,FALSE
4357,Honda,Accord,100456,2015,18998,FALSE
4358,Chevrolet,Equinox,38586,2018,24990,FALSE
4359,Lexus,ES,10035,2020,41990,FALSE
4360,Jeep,Wrangler,34295,2017,34499,FALSE
4361,Jeep,Compass,87666,2016,16998,FALSE
4362,Ford,F-150,46948,2020,50998,FALSE
4363,Volkswagen,e-Golf,21696,2019,22699,FALSE
4364,Nissan,Versa,58750,2019,16998,FALSE
4365,Lexus,NX,26861,2019,35990,FALSE
4366,Chevrolet,Colorado,28631,2019,41998,FALSE
4367,Dodge,Grand Caravan,58336,2020,23499,FALSE
4368,Honda,Accord,59501,2019,29998,FALSE
4369,BMW,X3,46430,2017,30998,FALSE
4370,Tesla,Model 3,2897,2021,46999,FALSE
4371,Lexus,ES,19380,2019,44998,FALSE
4372,Honda,Accord,33414,2018,29998,FALSE
4373,Toyota,RAV4,13650,2020,43998,FALSE
4374,Volkswagen,Atlas,8000,2021,36995,FALSE
4375,Jeep,Cherokee,59651,2019,23999,FALSE
4376,Toyota,Camry,86757,2011,15998,FALSE
4377,Ford,Escape,36101,2015,19998,FALSE
4378,Ford,Fusion,43438,2017,18300,FALSE
4379,Mercedes-Benz,SL,45019,2012,37998,FALSE
4380,Honda,Civic,52881,2016,20998,FALSE
4381,Chevrolet,Equinox,22581,2020,29998,FALSE
4382,Chevrolet,Suburban,72412,2018,48990,FALSE
4383,GMC,Sierra 1500,74705,2020,46998,FALSE
4384,Tesla,Model 3,33487,2020,52991,FALSE
4385,Chevrolet,Malibu,35010,2009,11599,FALSE
4386,Nissan,LEAF,55680,2012,11990,FALSE
4387,Honda,CR-V,9069,2020,35991,FALSE
4388,Kia,Forte,35037,2020,18499,FALSE
4389,Honda,Odyssey,25150,2019,45998,FALSE
4390,Volkswagen,Jetta,31017,2019,21640,FALSE
4391,Chevrolet,Traverse,54273,2018,38998,FALSE
4392,Jeep,Grand Cherokee,70310,2015,27900,FALSE
4393,MINI,Hardtop,64865,2015,17998,FALSE
4394,Hyundai,Sonata,58378,2013,15998,FALSE
4395,Dodge,Journey,41230,2017,17995,FALSE
4396,Lexus,GS,29072,2019,41998,FALSE
4397,Chrysler,Pacifica,61318,2018,26990,FALSE
4398,Audi,A4,36594,2018,33590,FALSE
4399,BMW,X5,37561,2019,50999,FALSE
4400,Lexus,RX,19555,2019,47590,FALSE
4401,Nissan,Titan,36253,2017,39500,FALSE
4402,Lexus,NX,35828,2019,38488,FALSE
4403,Hyundai,Santa Fe Sport,89821,2014,15990,FALSE
4404,Land Rover,Discovery Sport,60827,2016,27990,FALSE
4405,Honda,Civic,1565,2018,42990,FALSE
4406,Hyundai,Santa Fe,2636,2020,32590,FALSE
4407,Toyota,Highlander,56400,2018,34998,FALSE
4408,Volvo,XC40,27928,2019,40900,FALSE
4409,Dodge,Challenger,41804,2019,30998,FALSE
4410,Porsche,Cayman,36181,2014,54998,FALSE
4411,Lexus,RX,69025,2015,27998,FALSE
4412,Mercedes-Benz,S-Class,29639,2014,70998,FALSE
4413,Toyota,Highlander,39995,2018,36998,FALSE
4414,Kia,Optima,39089,2018,20998,FALSE
4415,Hyundai,Sonata,76032,2011,9999,FALSE
4416,Ford,Mustang,33866,2018,55990,FALSE
4417,Hyundai,Santa Fe,22386,2019,35950,FALSE
4418,Nissan,Altima,63207,2017,19998,FALSE
4419,Audi,Q7,49835,2018,41590,FALSE
4420,Honda,Civic,39148,2017,19990,FALSE
4421,Volkswagen,Jetta,20994,2019,19990,FALSE
4422,Ford,Escape,44459,2019,20999,FALSE
4423,Buick,Enclave,66088,2020,31590,FALSE
4424,Lexus,IS,75533,2016,26998,FALSE
4425,Chevrolet,Camaro,13549,2018,29998,FALSE
4426,Ford,Expedition,3752,2020,71998,FALSE
4427,Ram,1500,61265,2018,40998,FALSE
4428,Honda,Accord,58811,2013,20998,FALSE
4429,Nissan,Versa,29529,2019,15998,FALSE
4430,Dodge,Charger,51536,2018,38998,FALSE
4431,Honda,Accord,27047,2018,30481,FALSE
4432,Honda,Accord,20924,2016,22998,FALSE
4433,Chevrolet,Tahoe,18098,2016,51990,FALSE
4434,Lexus,GX,5341,2021,61990,FALSE
4435,Toyota,Highlander,10047,2021,44998,FALSE
4436,Subaru,Crosstrek,39692,2021,27990,FALSE
4437,Chevrolet,Silverado 1500,10509,2021,40590,FALSE
4438,Porsche,911,40452,2014,79995,FALSE
4439,Hyundai,Elantra,32209,2019,19998,FALSE
4440,Kia,Sorento,15994,2019,35998,FALSE
4441,Nissan,Altima,50530,2019,23998,FALSE
4442,Honda,HR-V,56791,2016,19998,FALSE
4443,Toyota,4Runner,65818,2016,35590,FALSE
4444,Chrysler,300,47626,2018,25990,FALSE
4445,Jeep,Grand Cherokee,16545,2019,36590,FALSE
4446,Ford,Edge,67859,2018,21998,FALSE
4447,Chevrolet,Camaro,1309,2018,43990,FALSE
4448,Mazda,CX-5,26644,2019,29998,FALSE
4449,Mercedes-Benz,C-Class,14551,2018,34952,FALSE
4450,GMC,Terrain,27429,2019,26998,FALSE
4451,Mercedes-Benz,C-Class,78664,2009,11499,FALSE
4452,Tesla,Model 3,29579,2020,46998,FALSE
4453,Honda,Civic,119848,2016,16999,FALSE
4454,GMC,Terrain,43360,2019,25590,FALSE
4455,Chevrolet,Colorado,61627,2016,31998,FALSE
4456,Ford,F-150,21800,2020,37998,FALSE
4457,Kia,Forte,38254,2018,15999,FALSE
4458,Toyota,Sienna,109349,2015,20998,FALSE
4459,Lexus,GX,76353,2013,30998,FALSE
4460,Toyota,Corolla,103231,2018,14829,FALSE
4461,Honda,CR-V,20449,2019,29000,FALSE
4462,Nissan,Versa,56158,2019,16990,FALSE
4463,Hyundai,Tucson,44156,2019,24607,FALSE
4464,Volkswagen,Passat,44119,2019,21950,FALSE
4465,Honda,Accord,25978,2020,29450,FALSE
4466,Toyota,Corolla,55714,2016,17998,FALSE
4467,Volkswagen,Jetta,29643,2019,21499,FALSE
4468,Dodge,Charger,16212,2017,42990,FALSE
4469,Ford,Mustang,46269,2018,24990,FALSE
4470,Toyota,4Runner,24248,2018,39998,FALSE
4471,Mazda,MX-5 Miata,15771,2016,24990,FALSE
4472,Porsche,Macan,11020,2020,51500,FALSE
4473,Toyota,Camry,109286,2007,9795,FALSE
4474,Lincoln,Nautilus,9141,2019,44998,FALSE
4475,Nissan,Rogue Sport,52020,2018,17955,FALSE
4476,Kia,Forte,3028,2021,24990,FALSE
4477,BMW,X6,73527,2013,26990,FALSE
4478,Mazda,Mazda3,36465,2018,23998,FALSE
4479,GMC,Sierra 1500,73160,2015,33998,FALSE
4480,BMW,3 Series,27165,2020,36990,FALSE
4481,Toyota,C-HR,6682,2020,26998,FALSE
4482,Tesla,Model 3,18950,2018,47499,FALSE
4483,Hyundai,Santa Fe,20610,2020,36990,FALSE
4484,Volkswagen,Passat,26963,2016,22998,FALSE
4485,Toyota,Tacoma,3313,2021,38998,FALSE
4486,Lexus,IS,63417,2015,24990,FALSE
4487,Ford,Mustang,10721,2020,37998,FALSE
4488,Honda,Clarity,28729,2018,26998,FALSE
4489,Ford,F-150,16656,2019,33999,FALSE
4490,Ford,Focus,57774,2017,15999,FALSE
4491,Ram,1500,12092,2017,32995,FALSE
4492,Toyota,RAV4,36118,2019,32491,FALSE
4493,Jeep,Grand Cherokee,15396,2020,47990,FALSE
4494,Toyota,RAV4,94218,2018,18900,TRUE
4495,Lincoln,Nautilus,35636,2019,36998,FALSE
4496,Dodge,Journey,10308,2020,23999,FALSE
4497,Honda,Fit,86555,2018,18991,FALSE
4498,Cadillac,Escalade,84565,2015,40990,FALSE
4499,Chevrolet,Silverado 1500,39997,2020,43998,FALSE
4500,Porsche,Cayenne,147575,2012,17200,FALSE
4501,Mercedes-Benz,GLA,21105,2019,34225,FALSE
4502,Dodge,Charger,18471,2019,39499,FALSE
4503,Lexus,SC,94538,2004,17995,FALSE
4504,Toyota,Tacoma,24676,2019,29862,FALSE
4505,Subaru,Forester,17889,2020,35990,FALSE
4506,Ford,Explorer,17931,2018,34062,FALSE
4507,Ford,Edge,17083,2017,25998,FALSE
4508,MINI,Cooper,84773,2009,7500,FALSE
4509,Volkswagen,Tiguan,45110,2018,28999,FALSE
4510,Cadillac,XT5,35120,2018,35990,FALSE
4511,Toyota,Prius Prime,68484,2017,23433,FALSE
4512,Mazda,Mazda3,57037,2015,17998,FALSE
4513,Porsche,Cayenne,53645,2016,42490,FALSE
4514,Honda,CR-V,59081,2016,20998,FALSE
4515,Chevrolet,Suburban,79553,2017,43998,FALSE
4516,Jeep,Wrangler,58311,2015,36990,FALSE
4517,GMC,Sierra 1500,41602,2017,44998,FALSE
4518,Subaru,Forester,40665,2019,32990,FALSE
4519,Dodge,Challenger,30289,2019,33590,FALSE
4520,Mercedes-Benz,E-Class,16532,2019,44050,FALSE
4521,Toyota,RAV4,48582,2017,27998,FALSE
4522,Honda,Civic,36631,2019,25974,FALSE
4523,Scion,FR-S,60044,2014,18695,FALSE
4524,Bentley,Arnage,23350,2005,43995,FALSE
4525,Dodge,Charger,5645,2021,48998,FALSE
4526,Mercedes-Benz,CLA,30058,2019,30598,FALSE
4527,Mercedes-Benz,M-Class,155000,2008,8900,FALSE
4528,Cadillac,CTS-V,35220,2011,44998,FALSE
4529,Chevrolet,Traverse,24452,2019,46998,FALSE
4530,Nissan,Murano,65335,2018,23590,FALSE
4531,Chevrolet,Corvette,13486,2015,47998,FALSE
4532,BMW,X1,106225,2015,14995,FALSE
4533,Honda,Civic,24289,2020,26998,FALSE
4534,Jeep,Grand Cherokee,32787,2019,32590,FALSE
4535,Honda,Civic,26745,2019,24990,FALSE
4536,Mazda,CX-5,7518,2018,27990,FALSE
4537,Honda,Civic,22338,2013,18590,FALSE
4538,Honda,Ridgeline,10172,2020,40998,FALSE
4539,Toyota,Tundra,32567,2020,46998,FALSE
4540,Toyota,Highlander,40242,2019,34988,FALSE
4541,Ford,Edge,31058,2020,29998,FALSE
4542,Toyota,Tundra,90375,2015,38998,FALSE
4543,Mazda,CX-5,29480,2018,27995,FALSE
4544,Mercedes-Benz,GLA,31938,2018,30590,FALSE
4545,Cadillac,XTS,56722,2019,32423,FALSE
4546,Chevrolet,Equinox,93942,2016,14999,FALSE
4547,Hyundai,Tucson,64775,2019,21794,FALSE
4548,Nissan,Sentra,54226,2017,16998,FALSE
4549,Subaru,Crosstrek,6280,2020,30590,FALSE
4550,Nissan,Rogue,31006,2020,31890,FALSE
4551,INFINITI,QX80,56119,2017,42998,FALSE
4552,Toyota,4Runner,97986,2015,25999,FALSE
4553,BMW,M3,26637,2018,60590,FALSE
4554,Jeep,Grand Cherokee,17700,2019,33590,FALSE
4555,Ford,Explorer,17521,2020,38590,FALSE
4556,Volkswagen,Jetta,46577,2019,19499,FALSE
4557,Toyota,C-HR,50349,2018,22985,FALSE
4558,Hyundai,Genesis Coupe,71053,2013,19998,FALSE
4559,Chevrolet,Tahoe,45824,2018,54990,FALSE
4560,Nissan,Altima,85688,2017,17998,FALSE
4561,Honda,Civic,11826,2020,29998,FALSE
4562,BMW,4 Series,72263,2015,28590,FALSE
4563,Nissan,Armada,22734,2019,42990,FALSE
4564,Chevrolet,Traverse,42763,2019,42998,FALSE
4565,Nissan,Titan XD,21014,2017,29998,FALSE
4566,Honda,Civic,16844,2020,24991,FALSE
4567,Ford,Mustang,66097,2017,21925,FALSE
4568,Toyota,Tacoma,12649,2016,29990,FALSE
4569,Mercedes-Benz,GLE,59829,2016,32998,FALSE
4570,Jeep,Wrangler,37500,2017,39998,FALSE
4571,Toyota,Tacoma,88905,2013,21998,FALSE
4572,BMW,3 Series,33545,2018,37998,FALSE
4573,Lexus,LX,29941,2019,71999,FALSE
4574,Tesla,Model S,62345,2018,56990,FALSE
4575,Mazda,CX-5,59951,2018,24998,FALSE
4576,Buick,Encore,38960,2018,21990,FALSE
4577,Mazda,CX-5,43249,2019,27794,FALSE
4578,Jaguar,XJ,34440,2017,42998,FALSE
4579,Kia,Optima,59925,2019,21403,FALSE
4580,Chevrolet,Malibu,24363,2020,25998,FALSE
4581,Kia,Sorento,45748,2020,25990,FALSE
4582,Ford,Explorer,44746,2016,28998,FALSE
4583,Toyota,4Runner,91593,2014,32998,FALSE
4584,Mercedes-Benz,GLC,27050,2020,42998,FALSE
4585,Chevrolet,Equinox,44229,2019,22499,FALSE
4586,Jeep,Grand Cherokee,45812,2018,38998,FALSE
4587,Audi,A4,20018,2018,33998,FALSE
4588,Mercedes-Benz,Metris Passenger Van,38971,2019,37990,FALSE
4589,Toyota,Camry,47869,2018,25995,FALSE
4590,Lexus,RX,47883,2016,34998,FALSE
4591,Mazda,CX-5,35336,2018,28998,FALSE
4592,Ford,Explorer,52226,2018,32509,FALSE
4593,Lexus,NX,11944,2021,42998,FALSE
4594,Kia,Forte,13504,2019,19499,FALSE
4595,BMW,X1,60713,2017,25990,FALSE
4596,Dodge,Durango,55687,2017,39991,FALSE
4597,Jaguar,XE,23153,2017,31998,FALSE
4598,Chrysler,Pacifica,33236,2019,35998,FALSE
4599,Volkswagen,Jetta,23018,2019,24580,FALSE
4600,Lexus,IS,33911,2018,31998,FALSE
4601,Jeep,Cherokee,48765,2018,23998,FALSE
4602,Toyota,Tacoma,96999,2020,28998,FALSE
4603,Ford,F-150,45230,2016,31990,FALSE
4604,Acura,RLX,40993,2014,22990,FALSE
4605,Volkswagen,Atlas,51797,2019,29898,FALSE
4606,Jeep,Cherokee,21137,2020,25998,FALSE
4607,Ram,1500,30691,2019,46990,FALSE
4608,Ford,EcoSport,13568,2020,24998,FALSE
4609,Toyota,Avalon,37915,2019,29998,FALSE
4610,GMC,Sierra 1500,52617,2018,39999,FALSE
4611,Subaru,Outback,3462,2020,32990,FALSE
4612,Dodge,Charger,17786,2019,45590,FALSE
4613,Chevrolet,Silverado 1500,19065,2020,30990,FALSE
4614,Porsche,Panamera,57101,2012,37990,FALSE
4615,BMW,3 Series,15878,2018,31955,FALSE
4616,Subaru,Ascent,19116,2020,43998,FALSE
4617,Subaru,Crosstrek,5256,2019,37000,FALSE
4618,Mitsubishi,Outlander,20162,2018,30998,FALSE
4619,Honda,Civic,6705,2021,46590,FALSE
4620,Tesla,Model 3,3816,2021,63998,FALSE
4621,Chevrolet,Silverado 1500,19249,2020,31991,FALSE
4622,MINI,Hardtop,90544,2011,8499,FALSE
4623,Jeep,Wrangler,19754,2017,38998,FALSE
4624,Honda,Civic,37938,2016,20998,FALSE
4625,Hyundai,Elantra,68207,2016,13999,FALSE
4626,Honda,Odyssey,24438,2020,36998,FALSE
4627,Ford,Explorer,78033,2014,27998,FALSE
4628,Kia,Telluride,99990,2020,36590,FALSE
4629,Jeep,Grand Cherokee,33143,2018,30990,FALSE
4630,Ford,Escape,69492,2018,18590,FALSE
4631,Ford,Mustang,9064,2020,28998,FALSE
4632,Ford,Fusion,13228,2020,23798,FALSE
4633,Jeep,Renegade,26309,2017,24998,FALSE
4634,GMC,Sierra 1500,48846,2017,34998,FALSE
4635,Chevrolet,Traverse,26500,2019,32590,FALSE
4636,Mercedes-Benz,C-Class,26147,2019,35448,FALSE
4637,Ford,Mustang,5259,2021,38998,FALSE
4638,Kia,Soul,18290,2020,18999,FALSE
4639,Nissan,Maxima,52987,2016,28998,FALSE
4640,Toyota,Camry,25189,2019,31998,FALSE
4641,Nissan,Sentra,47342,2019,18590,FALSE
4642,Honda,Accord,82673,2014,19998,FALSE
4643,Honda,Civic,2548,2018,42590,FALSE
4644,Honda,Accord,15322,2018,27590,FALSE
4645,Chevrolet,Malibu,34601,2020,23998,FALSE
4646,Ford,Escape,35321,2017,19998,FALSE
4647,GMC,Terrain,35758,2020,27990,FALSE
4648,Honda,Accord,54745,2016,22998,FALSE
4649,Subaru,Forester,41450,2019,30990,FALSE
4650,Kia,Optima,49227,2019,20990,FALSE
4651,Kia,Forte,68861,2018,14499,FALSE
4652,Toyota,RAV4,24638,2020,41590,FALSE
4653,Ford,Mustang,36211,2016,33990,FALSE
4654,Nissan,LEAF,15070,2020,26999,FALSE
4655,Honda,Accord,19200,2019,28998,FALSE
4656,Audi,Q5,50782,2018,33998,FALSE
4657,Jeep,Wrangler,46955,2018,35998,FALSE
4658,Lexus,LS,166402,2007,8588,FALSE
4659,BMW,3 Series,29646,2018,27590,FALSE
4660,Ford,Mustang,9227,2019,39998,FALSE
4661,Toyota,4Runner,11524,2021,53590,FALSE
4662,Toyota,Highlander,3840,2019,44990,FALSE
4663,Chevrolet,Equinox,52655,2018,22998,FALSE
4664,Nissan,Rogue,107567,2013,11500,FALSE
4665,Chrysler,300,54209,2018,26590,FALSE
4666,Mercedes-Benz,M-Class,33205,2015,31998,FALSE
4667,Volvo,XC90,42242,2019,44898,FALSE
4668,Subaru,Forester,11970,2020,32998,FALSE
4669,Ford,Explorer,1444,2021,50998,FALSE
4670,Chevrolet,Traverse,4376,2020,38990,FALSE
4671,Subaru,Ascent,59362,2020,30998,FALSE
4672,Nissan,Pathfinder,21749,2020,34998,FALSE
4673,Dodge,Challenger,13568,2019,37499,FALSE
4674,Subaru,Ascent,31111,2019,38998,FALSE
4675,BMW,i3,56021,2014,14590,FALSE
4676,Ford,Mustang,17824,2019,35998,FALSE
4677,Jeep,Gladiator,49773,2020,45990,FALSE
4678,Ford,Fusion,43892,2014,17590,FALSE
4679,Mazda,Mazda6,10320,2018,27990,FALSE
4680,Dodge,Challenger,4962,2021,45990,FALSE
4681,MINI,Countryman,83025,2019,24998,FALSE
4682,Chevrolet,Blazer,7864,2019,32990,FALSE
4683,BMW,7 Series,29219,2016,51998,FALSE
4684,Mitsubishi,Outlander,12115,2018,23991,FALSE
4685,Lexus,IS,45582,2018,30998,FALSE
4686,Ford,Fusion,37870,2017,18998,FALSE
4687,Dodge,Challenger,38259,2018,27998,FALSE
4688,Toyota,Camry,53522,2015,17800,FALSE
4689,Hyundai,Tucson,44947,2017,21499,FALSE
4690,Nissan,Sentra,58010,2019,18998,FALSE
4691,Ford,Explorer,152570,2002,6700,FALSE
4692,Honda,Accord,31021,2019,32990,FALSE
4693,Toyota,Camry,3830,2021,32998,FALSE
4694,Toyota,4Runner,22000,2020,47998,FALSE
4695,Kia,Soul,5731,2021,24991,FALSE
4696,Kia,Forte,19632,2019,20998,FALSE
4697,Audi,Q7,78932,2017,34922,FALSE
4698,Acura,MDX,60052,2017,31990,FALSE
4699,Jeep,Compass,48289,2020,26998,FALSE
4700,Jeep,Wrangler,17626,2020,47998,FALSE
4701,Ford,Edge,75471,2019,23590,FALSE
4702,Toyota,Sienna,10052,2021,47988,FALSE
4703,Chevrolet,Bolt EV,27771,2017,22835,FALSE
4704,Toyota,Sienna,63460,2018,32988,FALSE
4705,Chevrolet,Equinox,26235,2019,24998,FALSE
4706,Ram,1500,5206,2021,41990,FALSE
4707,GMC,Yukon,124522,2016,34998,FALSE
4708,Chevrolet,Silverado 1500,50230,2018,41499,FALSE
4709,INFINITI,QX60,57969,2019,30991,FALSE
4710,Nissan,Altima,33036,2020,24400,FALSE
4711,Ram,1500 Classic,19994,2020,35998,FALSE
4712,Chevrolet,Equinox,40809,2019,21999,FALSE
4713,Volkswagen,Jetta,9254,2019,22488,FALSE
4714,INFINITI,M,57276,2012,20990,FALSE
4715,Jeep,Wrangler,4400,2021,44998,FALSE
4716,Nissan,Altima,58058,2017,19998,FALSE
4717,Hyundai,Palisade,40446,2020,38990,FALSE
4718,Chrysler,300,43335,2018,27990,FALSE
4719,Toyota,RAV4,34301,2020,34998,FALSE
4720,Honda,Civic,43670,2019,25995,FALSE
4721,Ford,Explorer,47597,2018,27998,FALSE
4722,GMC,Acadia,53783,2018,36998,FALSE
4723,Nissan,Murano,26940,2020,36998,FALSE
4724,Dodge,Challenger,37366,2019,34998,FALSE
4725,Toyota,Highlander,70161,2019,32995,FALSE
4726,Toyota,Camry,35929,2020,26488,FALSE
4727,Mercedes-Benz,C-Class,19588,2019,47900,FALSE
4728,Volkswagen,Jetta,26453,2019,24998,FALSE
4729,Toyota,RAV4,24132,2019,33590,FALSE
4730,Chevrolet,Traverse,40161,2018,39998,FALSE
4731,Lexus,LS,43829,2015,40998,FALSE
4732,Honda,Accord,15619,2019,26998,FALSE
4733,INFINITI,QX60,32958,2019,35998,FALSE
4734,Chrysler,200,17229,2016,20998,FALSE
4735,GMC,Sierra 1500,59417,2016,44998,FALSE
4736,Subaru,Outback,52651,2018,25500,FALSE
